timestamp,document_url,questions_count,total_processing_time,avg_time_per_question,questions_per_second,success_count,error_count,metadata
"2025-08-02T14:40:14.111514","https://example.com/test-policy.pdf",3,5.200,1.733,0.580,3,0,"{"test": true, "processing_mode": "parallel", "chunk_count": 25, "context_length": 15000}"
"2025-08-02T15:38:57.915646","https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D",1,3.428,3.428,0.292,1,0,"{"total_processing_time": 3.4279046058654785, "pdf_parsing_time": 1.2067675590515137, "semantic_chunking_time": 0.08651328086853027, "context_prep_time": 0.0, "llm_processing_time": 2.133622646331787, "response_validation_time": 0.0, "questions_per_second": 0.29172340393863433, "avg_time_per_question": 3.4279046058654785, "llm_efficiency": 0.46868643886923567, "success_count": 1, "error_count": 0, "processing_mode": "parallel_batch", "chunk_count": 143, "document_url": "https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D", "context_length": 115895}"
"2025-08-02T15:53:11.100467","https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D",4,5.460,1.365,0.733,4,0,"{"total_processing_time": 5.460081338882446, "pdf_parsing_time": 1.0403039455413818, "semantic_chunking_time": 0.11027812957763672, "context_prep_time": 0.0, "llm_processing_time": 4.3079869747161865, "response_validation_time": 0.0, "questions_per_second": 0.7325898190408109, "avg_time_per_question": 1.3650203347206116, "llm_efficiency": 0.9285079141316399, "success_count": 4, "error_count": 0, "processing_mode": "parallel_batch", "chunk_count": 143, "document_url": "https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D", "context_length": 115895}"
"2025-08-02T15:55:25.003322","https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D",4,4.417,1.104,0.906,4,0,"{"total_processing_time": 4.41740870475769, "pdf_parsing_time": 1.1602039337158203, "semantic_chunking_time": 0.08175063133239746, "context_prep_time": 0.0, "llm_processing_time": 3.173447608947754, "response_validation_time": 0.0, "questions_per_second": 0.9055082441640213, "avg_time_per_question": 1.1043521761894226, "llm_efficiency": 1.2604588110173065, "success_count": 4, "error_count": 0, "processing_mode": "parallel_batch", "chunk_count": 143, "document_url": "https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D", "context_length": 115895}"
"2025-08-02T15:56:09.978321","https://hackrx.blob.core.windows.net/assets/Arogya%20Sanjeevani%20Policy%20-%20CIN%20-%20U10200WB1906GOI001713%201.pdf?sv=2023-01-03&st=2025-07-21T08%3A29%3A02Z&se=2025-09-22T08%3A29%3A00Z&sr=b&sp=r&sig=nzrz1K9Iurt%2BBXom%2FB%2BMPTFMFP3PRnIvEsipAX10Ig4%3D",4,4.200,1.050,0.952,4,0,"{"total_processing_time": 4.199679613113403, "pdf_parsing_time": 0.6100268363952637, "semantic_chunking_time": 0.12175321578979492, "context_prep_time": 0.0, "llm_processing_time": 3.4658541679382324, "response_validation_time": 0.0, "questions_per_second": 0.9524536080109758, "avg_time_per_question": 1.0499199032783508, "llm_efficiency": 1.1541166495125559, "success_count": 4, "error_count": 0, "processing_mode": "parallel_batch", "chunk_count": 109, "document_url": "https://hackrx.blob.core.windows.net/assets/Arogya%20Sanjeevani%20Policy%20-%20CIN%20-%20U10200WB1906GOI001713%201.pdf?sv=2023-01-03&st=2025-07-21T08%3A29%3A02Z&se=2025-09-22T08%3A29%3A00Z&sr=b&sp=r&sig=nzrz1K9Iurt%2BBXom%2FB%2BMPTFMFP3PRnIvEsipAX10Ig4%3D", "context_length": 79930}"
"2025-08-02T15:56:22.086870","https://hackrx.blob.core.windows.net/assets/Arogya%20Sanjeevani%20Policy%20-%20CIN%20-%20U10200WB1906GOI001713%201.pdf?sv=2023-01-03&st=2025-07-21T08%3A29%3A02Z&se=2025-09-22T08%3A29%3A00Z&sr=b&sp=r&sig=nzrz1K9Iurt%2BBXom%2FB%2BMPTFMFP3PRnIvEsipAX10Ig4%3D",1,4.636,4.636,0.216,1,0,"{"total_processing_time": 4.635547161102295, "pdf_parsing_time": 1.2306885719299316, "semantic_chunking_time": 0.16755962371826172, "context_prep_time": 0.0, "llm_processing_time": 3.2372989654541016, "response_validation_time": 0.0, "questions_per_second": 0.21572426409360665, "avg_time_per_question": 4.635547161102295, "llm_efficiency": 0.30889949018339374, "success_count": 1, "error_count": 0, "processing_mode": "parallel_batch", "chunk_count": 109, "document_url": "https://hackrx.blob.core.windows.net/assets/Arogya%20Sanjeevani%20Policy%20-%20CIN%20-%20U10200WB1906GOI001713%201.pdf?sv=2023-01-03&st=2025-07-21T08%3A29%3A02Z&se=2025-09-22T08%3A29%3A00Z&sr=b&sp=r&sig=nzrz1K9Iurt%2BBXom%2FB%2BMPTFMFP3PRnIvEsipAX10Ig4%3D", "context_length": 79930}"
"2025-08-02T15:56:37.470508","https://hackrx.blob.core.windows.net/assets/Super_Splendor_(Feb_2023).pdf?sv=2023-01-03&st=2025-07-21T08%3A10%3A00Z&se=2025-09-22T08%3A10%3A00Z&sr=b&sp=r&sig=vhHrl63YtrEOCsAy%2BpVKr20b3ZUo5HMz1lF9%2BJh6LQ0%3D",5,11.192,2.238,0.447,5,0,"{"total_processing_time": 11.192177057266235, "pdf_parsing_time": 7.839741945266724, "semantic_chunking_time": 0.09427714347839355, "context_prep_time": 0.0, "llm_processing_time": 3.257192373275757, "response_validation_time": 0.0, "questions_per_second": 0.44674060948257405, "avg_time_per_question": 2.238435411453247, "llm_efficiency": 1.5350643827559691, "success_count": 5, "error_count": 0, "processing_mode": "parallel_batch", "chunk_count": 131, "document_url": "https://hackrx.blob.core.windows.net/assets/Super_Splendor_(Feb_2023).pdf?sv=2023-01-03&st=2025-07-21T08%3A10%3A00Z&se=2025-09-22T08%3A10%3A00Z&sr=b&sp=r&sig=vhHrl63YtrEOCsAy%2BpVKr20b3ZUo5HMz1lF9%2BJh6LQ0%3D", "context_length": 130336}"
"2025-08-02T15:56:49.021229","https://hackrx.blob.core.windows.net/assets/Family%20Medicare%20Policy%20(UIN-%20UIIHLIP22070V042122)%201.pdf?sv=2023-01-03&st=2025-07-22T10%3A17%3A39Z&se=2025-08-23T10%3A17%3A00Z&sr=b&sp=r&sig=dA7BEMIZg3WcePcckBOb4QjfxK%2B4rIfxBs2%2F%2BNwoPjQ%3D",3,3.153,1.051,0.952,3,0,"{"total_processing_time": 3.152570962905884, "pdf_parsing_time": 0.4201233386993408, "semantic_chunking_time": 0.2504692077636719, "context_prep_time": 0.0, "llm_processing_time": 2.480006217956543, "response_validation_time": 0.0, "questions_per_second": 0.9516042732420362, "avg_time_per_question": 1.0508569876352947, "llm_efficiency": 1.209674386410175, "success_count": 3, "error_count": 0, "processing_mode": "parallel_batch", "chunk_count": 140, "document_url": "https://hackrx.blob.core.windows.net/assets/Family%20Medicare%20Policy%20(UIN-%20UIIHLIP22070V042122)%201.pdf?sv=2023-01-03&st=2025-07-22T10%3A17%3A39Z&se=2025-08-23T10%3A17%3A00Z&sr=b&sp=r&sig=dA7BEMIZg3WcePcckBOb4QjfxK%2B4rIfxBs2%2F%2BNwoPjQ%3D", "context_length": 102867}"
"2025-08-02T15:58:10.004814","https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D",10,12.434,1.243,0.804,10,0,"{"total_processing_time": 12.433842658996582, "pdf_parsing_time": 1.9358375072479248, "semantic_chunking_time": 1.6526823043823242, "context_prep_time": 0.0, "llm_processing_time": 8.843322992324829, "response_validation_time": 0.0, "questions_per_second": 0.8042565982419312, "avg_time_per_question": 1.2433842658996581, "llm_efficiency": 1.130796648350293, "success_count": 10, "error_count": 0, "processing_mode": "parallel_batch", "chunk_count": 1234, "document_url": "https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D", "context_length": 893386}"
"2025-08-02T15:58:41.978051","https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D",12,18.864,1.572,0.636,12,0,"{"total_processing_time": 18.86439037322998, "pdf_parsing_time": 17.285856246948242, "semantic_chunking_time": 1.3698439598083496, "context_prep_time": 0.0009963512420654297, "llm_processing_time": 0.2066936492919922, "response_validation_time": 0.0, "questions_per_second": 0.6361191516174793, "avg_time_per_question": 1.5720325311024983, "llm_efficiency": 58.05693615214964, "success_count": 12, "error_count": 0, "processing_mode": "parallel_batch", "chunk_count": 1952, "document_url": "https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D", "context_length": 1944188}"
"2025-08-02T16:00:02.450825","https://hackrx.blob.core.windows.net/assets/Happy%20Family%20Floater%20-%202024%20OICHLIP25046V062425%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A24%3A30Z&se=2026-08-01T17%3A24%3A00Z&sr=b&sp=r&sig=VNMTTQUjdXGYb2F4Di4P0zNvmM2rTBoEHr%2BnkUXIqpQ%3D",25,6.274,0.251,3.985,25,0,"{"total_processing_time": 6.273782968521118, "pdf_parsing_time": 0.7524268627166748, "semantic_chunking_time": 0.10269427299499512, "context_prep_time": 0.0, "llm_processing_time": 5.418661832809448, "response_validation_time": 0.0, "questions_per_second": 3.984836601048873, "avg_time_per_question": 0.25095131874084475, "llm_efficiency": 4.613685218115575, "success_count": 25, "error_count": 0, "processing_mode": "parallel_batch", "chunk_count": 197, "document_url": "https://hackrx.blob.core.windows.net/assets/Happy%20Family%20Floater%20-%202024%20OICHLIP25046V062425%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A24%3A30Z&se=2026-08-01T17%3A24%3A00Z&sr=b&sp=r&sig=VNMTTQUjdXGYb2F4Di4P0zNvmM2rTBoEHr%2BnkUXIqpQ%3D", "context_length": 144275}"
"2025-08-03T15:57:54.876910","https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D",2,5.292,2.646,0.378,2,0,"{"total_processing_time": 5.292263031005859, "pdf_parsing_time": 1.3393406867980957, "semantic_chunking_time": 0.14331316947937012, "context_prep_time": 0.0, "llm_processing_time": 3.8072497844696045, "response_validation_time": 0.0, "questions_per_second": 0.37791016589360177, "avg_time_per_question": 2.6461315155029297, "llm_efficiency": 0.5253135762613548, "success_count": 2, "error_count": 0, "processing_mode": "parallel_batch", "chunk_count": 143, "document_url": "https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D", "context_length": 115895}"
"2025-08-03T15:57:56.958197","https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D",2,4.538,2.269,0.441,2,0,"{"total_processing_time": 4.538236379623413, "pdf_parsing_time": 0.5289745330810547, "semantic_chunking_time": 0.12334060668945312, "context_prep_time": 0.0, "llm_processing_time": 3.8849234580993652, "response_validation_time": 0.0, "questions_per_second": 0.44069982977968236, "avg_time_per_question": 2.2691181898117065, "llm_efficiency": 0.5148106575511444, "success_count": 2, "error_count": 0, "processing_mode": "parallel_batch", "chunk_count": 143, "document_url": "https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D", "context_length": 115895}"
"2025-08-03T15:58:30.555887","https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D",2,4.475,2.238,0.447,2,0,"{"total_processing_time": 4.475172758102417, "pdf_parsing_time": 0.6288845539093018, "semantic_chunking_time": 0.08019256591796875, "context_prep_time": 0.0, "llm_processing_time": 3.7640984058380127, "response_validation_time": 0.0, "questions_per_second": 0.44691012126379875, "avg_time_per_question": 2.2375863790512085, "llm_efficiency": 0.5313357368388816, "success_count": 2, "error_count": 0, "processing_mode": "parallel_batch", "chunk_count": 143, "document_url": "https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D", "context_length": 115895}"
"2025-08-03T15:58:31.419322","https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D",2,3.216,1.608,0.622,2,0,"{"total_processing_time": 3.215752363204956, "pdf_parsing_time": 0.7783796787261963, "semantic_chunking_time": 0.08236932754516602, "context_prep_time": 0.0, "llm_processing_time": 2.347835063934326, "response_validation_time": 0.0, "questions_per_second": 0.6219384374506731, "avg_time_per_question": 1.607876181602478, "llm_efficiency": 0.8518485947852529, "success_count": 2, "error_count": 0, "processing_mode": "parallel_batch", "chunk_count": 143, "document_url": "https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D", "context_length": 115895}"
