timestamp,document_url,document_type,document_length,chunks_created,embeddings_dimension,processing_time,metadata
"2025-08-02T14:40:14.110509","https://example.com/test-policy.pdf","test_policy_pdf",50000,25,1536,3.500,"{"test": true, "parsing_time": 1.2, "chunking_time": 0.8, "embedding_time": 1.5}"
"2025-08-02T15:53:11.100467","https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D","batch_pdf",0,143,0,1.151,"{"pdf_parsing_time": 1.0403039455413818, "semantic_chunking_time": 0.11027812957763672, "context_prep_time": 0.0, "document_length": 111928, "chunk_count": 143, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-02T15:55:25.003322","https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D","batch_pdf",0,143,0,1.242,"{"pdf_parsing_time": 1.1602039337158203, "semantic_chunking_time": 0.08175063133239746, "context_prep_time": 0.0, "document_length": 111928, "chunk_count": 143, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-02T15:56:09.978321","https://hackrx.blob.core.windows.net/assets/Arogya%20Sanjeevani%20Policy%20-%20CIN%20-%20U10200WB1906GOI001713%201.pdf?sv=2023-01-03&st=2025-07-21T08%3A29%3A02Z&se=2025-09-22T08%3A29%3A00Z&sr=b&sp=r&sig=nzrz1K9Iurt%2BBXom%2FB%2BMPTFMFP3PRnIvEsipAX10Ig4%3D","batch_pdf",0,109,0,0.732,"{"pdf_parsing_time": 0.6100268363952637, "semantic_chunking_time": 0.12175321578979492, "context_prep_time": 0.0, "document_length": 77967, "chunk_count": 109, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-02T15:56:22.086870","https://hackrx.blob.core.windows.net/assets/Arogya%20Sanjeevani%20Policy%20-%20CIN%20-%20U10200WB1906GOI001713%201.pdf?sv=2023-01-03&st=2025-07-21T08%3A29%3A02Z&se=2025-09-22T08%3A29%3A00Z&sr=b&sp=r&sig=nzrz1K9Iurt%2BBXom%2FB%2BMPTFMFP3PRnIvEsipAX10Ig4%3D","batch_pdf",0,109,0,1.398,"{"pdf_parsing_time": 1.2306885719299316, "semantic_chunking_time": 0.16755962371826172, "context_prep_time": 0.0, "document_length": 77967, "chunk_count": 109, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-02T15:56:37.470508","https://hackrx.blob.core.windows.net/assets/Super_Splendor_(Feb_2023).pdf?sv=2023-01-03&st=2025-07-21T08%3A10%3A00Z&se=2025-09-22T08%3A10%3A00Z&sr=b&sp=r&sig=vhHrl63YtrEOCsAy%2BpVKr20b3ZUo5HMz1lF9%2BJh6LQ0%3D","batch_pdf",0,131,0,7.934,"{"pdf_parsing_time": 7.839741945266724, "semantic_chunking_time": 0.09427714347839355, "context_prep_time": 0.0, "document_length": 117945, "chunk_count": 131, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-02T15:56:49.021229","https://hackrx.blob.core.windows.net/assets/Family%20Medicare%20Policy%20(UIN-%20UIIHLIP22070V042122)%201.pdf?sv=2023-01-03&st=2025-07-22T10%3A17%3A39Z&se=2025-08-23T10%3A17%3A00Z&sr=b&sp=r&sig=dA7BEMIZg3WcePcckBOb4QjfxK%2B4rIfxBs2%2F%2BNwoPjQ%3D","batch_pdf",0,140,0,0.671,"{"pdf_parsing_time": 0.4201233386993408, "semantic_chunking_time": 0.2504692077636719, "context_prep_time": 0.0, "document_length": 100025, "chunk_count": 140, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-02T15:58:10.004814","https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D","batch_pdf",0,1234,0,3.589,"{"pdf_parsing_time": 1.9358375072479248, "semantic_chunking_time": 1.6526823043823242, "context_prep_time": 0.0, "document_length": 869572, "chunk_count": 1234, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-02T15:58:41.978051","https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D","batch_pdf",0,1952,0,18.656,"{"pdf_parsing_time": 17.285856246948242, "semantic_chunking_time": 1.3698439598083496, "context_prep_time": 0.0009963512420654297, "document_length": 1756475, "chunk_count": 1952, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-02T16:00:02.450825","https://hackrx.blob.core.windows.net/assets/Happy%20Family%20Floater%20-%202024%20OICHLIP25046V062425%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A24%3A30Z&se=2026-08-01T17%3A24%3A00Z&sr=b&sp=r&sig=VNMTTQUjdXGYb2F4Di4P0zNvmM2rTBoEHr%2BnkUXIqpQ%3D","batch_pdf",0,197,0,0.855,"{"pdf_parsing_time": 0.7524268627166748, "semantic_chunking_time": 0.10269427299499512, "context_prep_time": 0.0, "document_length": 138479, "chunk_count": 197, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-03T15:57:54.876910","https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D","batch_pdf",0,143,0,1.483,"{"pdf_parsing_time": 1.3393406867980957, "semantic_chunking_time": 0.14331316947937012, "context_prep_time": 0.0, "document_length": 111928, "chunk_count": 143, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-03T15:57:56.958197","https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D","batch_pdf",0,143,0,0.652,"{"pdf_parsing_time": 0.5289745330810547, "semantic_chunking_time": 0.12334060668945312, "context_prep_time": 0.0, "document_length": 111928, "chunk_count": 143, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-03T15:58:30.555887","https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D","batch_pdf",0,143,0,0.709,"{"pdf_parsing_time": 0.6288845539093018, "semantic_chunking_time": 0.08019256591796875, "context_prep_time": 0.0, "document_length": 111928, "chunk_count": 143, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-03T15:58:31.419322","https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D","batch_pdf",0,143,0,0.861,"{"pdf_parsing_time": 0.7783796787261963, "semantic_chunking_time": 0.08236932754516602, "context_prep_time": 0.0, "document_length": 111928, "chunk_count": 143, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-03T16:02:16.757037","https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D","batch_pdf",0,143,0,0.938,"{"pdf_parsing_time": 0.858128547668457, "semantic_chunking_time": 0.08020234107971191, "context_prep_time": 0.0, "document_length": 111928, "chunk_count": 143, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-03T16:02:56.026837","https://hackrx.blob.core.windows.net/assets/Arogya%20Sanjeevani%20Policy%20-%20CIN%20-%20U10200WB1906GOI001713%201.pdf?sv=2023-01-03&st=2025-07-21T08%3A29%3A02Z&se=2025-09-22T08%3A29%3A00Z&sr=b&sp=r&sig=nzrz1K9Iurt%2BBXom%2FB%2BMPTFMFP3PRnIvEsipAX10Ig4%3D","batch_pdf",0,109,0,0.541,"{"pdf_parsing_time": 0.419417142868042, "semantic_chunking_time": 0.12187385559082031, "context_prep_time": 0.0, "document_length": 77967, "chunk_count": 109, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-03T16:03:06.534914","https://hackrx.blob.core.windows.net/assets/Arogya%20Sanjeevani%20Policy%20-%20CIN%20-%20U10200WB1906GOI001713%201.pdf?sv=2023-01-03&st=2025-07-21T08%3A29%3A02Z&se=2025-09-22T08%3A29%3A00Z&sr=b&sp=r&sig=nzrz1K9Iurt%2BBXom%2FB%2BMPTFMFP3PRnIvEsipAX10Ig4%3D","batch_pdf",0,109,0,0.858,"{"pdf_parsing_time": 0.7363414764404297, "semantic_chunking_time": 0.12141823768615723, "context_prep_time": 0.0, "document_length": 77967, "chunk_count": 109, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-03T16:03:21.049888","https://hackrx.blob.core.windows.net/assets/Super_Splendor_(Feb_2023).pdf?sv=2023-01-03&st=2025-07-21T08%3A10%3A00Z&se=2025-09-22T08%3A10%3A00Z&sr=b&sp=r&sig=vhHrl63YtrEOCsAy%2BpVKr20b3ZUo5HMz1lF9%2BJh6LQ0%3D","batch_pdf",0,131,0,7.356,"{"pdf_parsing_time": 7.2719643115997314, "semantic_chunking_time": 0.08378100395202637, "context_prep_time": 0.0, "document_length": 117945, "chunk_count": 131, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-03T16:03:32.759029","https://hackrx.blob.core.windows.net/assets/Family%20Medicare%20Policy%20(UIN-%20UIIHLIP22070V042122)%201.pdf?sv=2023-01-03&st=2025-07-22T10%3A17%3A39Z&se=2025-08-23T10%3A17%3A00Z&sr=b&sp=r&sig=dA7BEMIZg3WcePcckBOb4QjfxK%2B4rIfxBs2%2F%2BNwoPjQ%3D","batch_pdf",0,140,0,0.760,"{"pdf_parsing_time": 0.6024420261383057, "semantic_chunking_time": 0.15804505348205566, "context_prep_time": 0.0, "document_length": 100025, "chunk_count": 140, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-03T16:04:36.272038","https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D","batch_pdf",0,1234,0,3.313,"{"pdf_parsing_time": 1.6209447383880615, "semantic_chunking_time": 1.6921415328979492, "context_prep_time": 0.005297183990478516, "document_length": 869572, "chunk_count": 1234, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-03T16:05:40.916914","https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D","batch_pdf",0,1952,0,30.466,"{"pdf_parsing_time": 28.57035231590271, "semantic_chunking_time": 1.8957130908966064, "context_prep_time": 0.006402015686035156, "document_length": 1756475, "chunk_count": 1952, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-03T16:06:07.151033","https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D","batch_pdf",0,183,0,1.184,"{"pdf_parsing_time": 1.0208990573883057, "semantic_chunking_time": 0.1634824275970459, "context_prep_time": 0.0, "document_length": 164243, "chunk_count": 183, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
"2025-08-03T16:06:58.459323","https://hackrx.blob.core.windows.net/assets/Happy%20Family%20Floater%20-%202024%20OICHLIP25046V062425%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A24%3A30Z&se=2026-08-01T17%3A24%3A00Z&sr=b&sp=r&sig=VNMTTQUjdXGYb2F4Di4P0zNvmM2rTBoEHr%2BnkUXIqpQ%3D","batch_pdf",0,197,0,0.820,"{"pdf_parsing_time": 0.6626555919647217, "semantic_chunking_time": 0.1572132110595703, "context_prep_time": 0.0, "document_length": 138479, "chunk_count": 197, "processing_mode": "batch", "chunking_strategy": "semantic", "chunk_size": 1000, "chunk_overlap": 100}"
